latitude	longitude	store_name	code	location	imei
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317661388
44.97639	19.61222	Sremska Mitrovica	RS	Europe/Belgrade	359043379931766635
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	3590433799317662246
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317661388
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	359043379931766080
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317661453
28.90054	-81.26367	Deltona	US	America/New_York	863033069630348008
40.67705	-73.89125	Cypress Hills	US	America/New_York	8630330696303481271
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	3590433799317661172
39.08367	-84.50855	Covington	US	America/New_York	8630330696303482063
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	8630330696303481420
59.80917	30.38167	Shushary	RU	Europe/Moscow	863033069630348255
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348917
34.14251	-118.25508	Glendale	US	America/Los_Angeles	8630330696303481578
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	359043379931766155
4.73245	-74.26419	Madrid	CO	America/Bogota	8630330696303482139
40.72816	-74.07764	Jersey City	US	America/New_York	8630330696303481651
23.02677	113.13148	Foshan	CN	Asia/Shanghai	359043379931766254
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	3590433799317661800
10.7375	122.9666	Talisay	PH	Asia/Manila	863033069630348842
30.17746	-81.38758	Palm Valley	US	America/New_York	3590433799317661677
27.55898	68.21204	Larkana	PK	Asia/Karachi	3590433799317662048
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317661941
26.68451	-80.66756	Belle Glade	US	America/New_York	863033069630348859
40.94065	-73.99681	Dumont	US	America/New_York	8630330696303481859
41.80753	-87.65644	New City	US	America/Chicago	863033069630348537
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303482048
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303481750
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	863033069630348123
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766296
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	8630330696303482147
29.65163	-82.32483	Gainesville	US	America/New_York	3590433799317661156
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303482238
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	8630330696303481057
42.30865	-83.48216	Canton	US	America/Detroit	3590433799317661545
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	3590433799317662311
14.14989	121.3152	Calauan	PH	Asia/Manila	8630330696303481230
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	863033069630348909
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	359043379931766064
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317662212
36.20389	127.08472	Nonsan	KR	Asia/Seoul	863033069630348842
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317661339
50.56149	4.69889	Gembloux	BE	Europe/Brussels	3590433799317661628
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	863033069630348784
27.85	112.9	Xiangtan	CN	Asia/Shanghai	863033069630348305
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317662295
39.45621	-77.96389	Martinsburg	US	America/New_York	8630330696303481271
45.79377	8.88104	Malnate	IT	Europe/Rome	3590433799317661792
50.598427	13.610242	Litvínov	CZ	Europe/Prague	8630330696303482444
-15.675	-38.94722	Canavieiras	BR	America/Bahia	359043379931766619
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317661354
22.4711	88.1453	Pujali	IN	Asia/Kolkata	3590433799317662386
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	863033069630348446
49.195061	16.606836	Brno	CZ	Europe/Prague	3590433799317661008
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	863033069630348115
-19.7625	-44.31389	Esmeraldas	BR	America/Sao_Paulo	3590433799317661313
35.88264	-80.08199	Thomasville	US	America/New_York	359043379931766551
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	863033069630348719
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	8630330696303481735
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	8630330696303482337
34.25628	-78.04471	Leland	US	America/New_York	8630330696303481446
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	8630330696303482204
44.73941	-93.12577	Rosemount	US	America/Chicago	359043379931766189
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	359043379931766932
52.86147	9.5926	Walsrode	DE	Europe/Berlin	3590433799317661537
36.64852	51.49621	Nowshahr	IR	Asia/Tehran	863033069630348487
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	3590433799317661875
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	8630330696303481750
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	863033069630348362
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	3590433799317661578
33.86419	48.26258	Aleshtar	IR	Asia/Tehran	8630330696303481339
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317661768
-32.45242	-71.23106	La Ligua	CL	America/Santiago	359043379931766320
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348743
9.15093	-79.62098	Chilibre	PA	America/Panama	8630330696303481891
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	863033069630348156
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303482287
45.49428	-122.86705	Aloha	US	America/Los_Angeles	3590433799317661263
40.65538	-74.38987	Scotch Plains	US	America/New_York	359043379931766239
55.39485	43.83992	Arzamas	RU	Europe/Moscow	3590433799317661917
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766098
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	359043379931766270
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	3590433799317661198
45.73333	4.91667	Bron	FR	Europe/Paris	359043379931766528
50.50301	13.63617	Most	CZ	Europe/Prague	863033069630348974
27.85	112.9	Xiangtan	CN	Asia/Shanghai	863033069630348172
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	3590433799317661149
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	863033069630348677
31.20176	29.91582	Alexandria	EG	Africa/Cairo	863033069630348826
42.819	47.1192	Buynaksk	RU	Europe/Moscow	3590433799317661891
36.53333	136.61667	Nonoichi	JP	Asia/Tokyo	3590433799317661867
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	359043379931766452
20.14298	-77.43532	Media Luna	CU	America/Havana	8630330696303481420
-4.24444	-42.29444	Barras	BR	America/Fortaleza	863033069630348396
46.09273	-88.64235	Iron River	US	America/Menominee	863033069630348453
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303481628
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348776
39.00622	-77.4286	Sterling	US	America/New_York	863033069630348891
34.06635	-84.67837	Acworth	US	America/New_York	359043379931766650
31.76212	-95.63079	Palestine	US	America/Chicago	8630330696303482063
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	863033069630348032
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766965
18.87813	72.93924	Uran	IN	Asia/Kolkata	8630330696303481693
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303481008
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	3590433799317662030
41.63976	2.35739	Cardedeu	ES	Europe/Madrid	8630330696303481917
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	3590433799317661057
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	3590433799317662238
48.975658	14.480255	České Budějovice	CZ	Europe/Prague	8630330696303481842
43.67681	4.63031	Arles	FR	Europe/Paris	863033069630348263
33.52253	-117.70755	Laguna Niguel	US	America/Los_Angeles	3590433799317661677
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303482261
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	359043379931766817
50.11861	-5.53715	Penzance	GB	Europe/London	359043379931766536
-4.24444	-42.29444	Barras	BR	America/Fortaleza	8630330696303482014
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	863033069630348131
37.31309	40.74357	Mardin	TR	Europe/Istanbul	3590433799317661255
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	863033069630348123
33.98154	-81.23621	Lexington	US	America/New_York	8630330696303482477
27.55898	68.21204	Larkana	PK	Asia/Karachi	8630330696303481966
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317661339
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317661768
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481701
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766924
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	863033069630348198
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	863033069630348156
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	3590433799317662162
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317661701
51.14942	15.00835	Zgorzelec	PL	Europe/Warsaw	3590433799317661982
51.62907	-0.74934	High Wycombe	GB	Europe/London	359043379931766700
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	8630330696303482444
38.96372	-76.99081	Chillum	US	America/New_York	8630330696303481370
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	8630330696303481404
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	863033069630348685
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	8630330696303481032
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	359043379931766353
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	359043379931766494
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	3590433799317662436
40.65995	-111.99633	Kearns	US	America/Denver	8630330696303481255
27.9247	78.40102	Chharra	IN	Asia/Kolkata	359043379931766155
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317662162
14.67751	-60.94228	Le Robert	MQ	America/Martinique	863033069630348206
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	3590433799317662097
52.4581	13.28702	Dahlem	DE	Europe/Berlin	8630330696303482154
48.07667	8.64409	Trossingen	DE	Europe/Berlin	8630330696303481297
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	359043379931766791
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303481412
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	359043379931766478
46.32313	-0.45877	Niort	FR	Europe/Paris	3590433799317661461
35.72917	10.58082	Msaken	TN	Africa/Tunis	863033069630348131
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	863033069630348909
65.84811	24.14662	Tornio	FI	Europe/Helsinki	359043379931766171
4.73245	-74.26419	Madrid	CO	America/Bogota	8630330696303482139
25.95533	68.88871	Jhol	PK	Asia/Karachi	8630330696303481883
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481677
35.88264	-80.08199	Thomasville	US	America/New_York	8630330696303481651
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303482097
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	3590433799317661206
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	3590433799317661222
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	863033069630348065
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317662097
22.10194	85.37752	Barbil	IN	Asia/Kolkata	359043379931766536
12.25282	79.41727	Gingee	IN	Asia/Kolkata	3590433799317661701
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	3590433799317661032
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	359043379931766676
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	8630330696303482121
21.59983	71.21169	Amreli	IN	Asia/Kolkata	8630330696303481123
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303481776
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	863033069630348628
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317662311
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303482295
43.4125	23.225	Montana	BG	Europe/Sofia	359043379931766254
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317661099
50.82882	-0.32247	Lancing	GB	Europe/London	359043379931766122
41.66394	-83.55521	Toledo	US	America/New_York	3590433799317661099
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303481628
42.7392	-84.62081	Waverly	US	America/Detroit	359043379931766700
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	863033069630348784
6.45407	3.39467	Lagos	NG	Africa/Lagos	863033069630348529
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	8630330696303481388
40.60538	-73.75513	Far Rockaway	US	America/New_York	359043379931766270
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	8630330696303481545
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661404
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317661768
23.18	88.58	Aistala	IN	Asia/Kolkata	863033069630348008
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	3590433799317662477
23.18	88.58	Aistala	IN	Asia/Kolkata	8630330696303481701
21.34222	71.30633	Kundla	IN	Asia/Kolkata	359043379931766155
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303481040
50.06	43.2379	Mikhaylovka	RU	Europe/Volgograd	863033069630348057
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	359043379931766056
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	359043379931766650
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303481610
12.37169	123.62494	Masbate	PH	Asia/Manila	8630330696303481149
51.38673	0.30367	Hartley	GB	Europe/London	359043379931766098
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	359043379931766536
28.88162	120.03308	Guli	CN	Asia/Shanghai	3590433799317661610
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	863033069630348487
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	3590433799317661529
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	359043379931766734
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	8630330696303481008
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	863033069630348792
11.84962	-86.19903	Jinotepe	NI	America/Managua	8630330696303481354
45.16024	-93.08883	Lino Lakes	US	America/Chicago	359043379931766999
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	8630330696303481933
48.06919	11.37703	Gauting	DE	Europe/Berlin	3590433799317661354
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	359043379931766650
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	8630330696303481800
40.34912	-111.90466	Saratoga Springs	US	America/Denver	359043379931766593
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	3590433799317661024
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	8630330696303482337
-28.24	-48.67028	Imbituba	BR	America/Sao_Paulo	863033069630348479
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	8630330696303481743
39.59611	27.02444	Edremit	TR	Europe/Istanbul	3590433799317662204
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	8630330696303481016
40.65538	-74.38987	Scotch Plains	US	America/New_York	3590433799317662006
24.41288	76.56719	Aklera	IN	Asia/Kolkata	863033069630348859
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661024
8.62261	-70.20749	Barinas	VE	America/Caracas	863033069630348768
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	359043379931766809
42.52787	-70.92866	Peabody	US	America/New_York	3590433799317661693
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	359043379931766460
36.08497	9.37082	Siliana	TN	Africa/Tunis	359043379931766783
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317661545
33.7207	-116.21677	Indio	US	America/Los_Angeles	3590433799317661743
46.32313	-0.45877	Niort	FR	Europe/Paris	8630330696303481651
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303482089
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	863033069630348685
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	863033069630348818
56.85836	35.90057	Tver	RU	Europe/Moscow	8630330696303481883
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317661933
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	863033069630348453
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481149
52.48173	-2.12139	Brierley Hill	GB	Europe/London	8630330696303481768
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661875
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	3590433799317661107
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	359043379931766361
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303482196
14.14989	121.3152	Calauan	PH	Asia/Manila	863033069630348164
51.88333	8.51667	Verl	DE	Europe/Berlin	3590433799317661628
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	8630330696303482162
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	8630330696303481214
51.04962	12.1369	Zeitz	DE	Europe/Berlin	359043379931766163
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	8630330696303481156
58.63667	59.80222	Lesnoy	RU	Asia/Yekaterinburg	8630330696303481719
41.47892	-87.45476	Schererville	US	America/Chicago	3590433799317662410
39.00622	-77.4286	Sterling	US	America/New_York	359043379931766213
10.15031	-73.9614	El Copey	CO	America/Bogota	359043379931766122
44.99012	-123.02621	Keizer	US	America/Los_Angeles	8630330696303481214
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303481172
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	8630330696303482303
29.84576	-90.10674	Estelle	US	America/Chicago	8630330696303481933
42.58342	-71.8023	Fitchburg	US	America/New_York	8630330696303481552
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303481842
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	8630330696303481420
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	863033069630348115
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	359043379931766510
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348438
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	863033069630348263
50.073658	14.418540	Praha	CZ	Europe/Prague	8630330696303481131
39.46667	141.95	Yamada	JP	Asia/Tokyo	359043379931766247
40.72586	8.55552	Sassari	IT	Europe/Rome	359043379931766023
34.25807	-88.70464	Tupelo	US	America/Chicago	3590433799317661107
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	3590433799317662410
26.11527	86.59509	Supaul	IN	Asia/Kolkata	8630330696303481750
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	359043379931766676
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	3590433799317661677
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	3590433799317662261
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	863033069630348628
-23.7975	-48.59278	Buri	BR	America/Sao_Paulo	3590433799317662444
51.64316	-0.36053	Bushey	GB	Europe/London	3590433799317662303
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	863033069630348248
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766999
53.43333	-7.95	Athlone	IE	Europe/Dublin	3590433799317661156
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	3590433799317661545
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	863033069630348990
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	359043379931766031
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303482493
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481107
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303481255
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303481479
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	3590433799317661834
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	359043379931766510
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	863033069630348685
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	8630330696303482212
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	8630330696303482378
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661214
48.35149	8.96317	Hechingen	DE	Europe/Berlin	3590433799317662212
51.62907	-0.74934	High Wycombe	GB	Europe/London	863033069630348024
55.82885	-4.21376	Rutherglen	GB	Europe/London	8630330696303481966
44.92801	4.8951	Valence	FR	Europe/Paris	3590433799317661495
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	359043379931766387
41.66394	-83.55521	Toledo	US	America/New_York	8630330696303481115
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	3590433799317661818
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317662402
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	863033069630348461
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	359043379931766478
53.63333	9.85	Halstenbek	DE	Europe/Berlin	8630330696303482089
41.24264	16.50104	Bisceglie	IT	Europe/Rome	359043379931766130
35.25064	-91.73625	Searcy	US	America/Chicago	8630330696303482345
52.61131	13.31783	Hermsdorf	DE	Europe/Berlin	3590433799317661081
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317661446
43.32393	5.4584	Les Olives	FR	Europe/Paris	3590433799317662048
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348651
27.0174	49.62251	Al Jubayl	SA	Asia/Riyadh	8630330696303481354
34.25628	-78.04471	Leland	US	America/New_York	863033069630348453
49.195061	16.606836	Brno	CZ	Europe/Prague	863033069630348529
12.12278	-61.62498	Grenville	GD	America/Grenada	8630330696303482170
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	359043379931766825
53.46506	-1.47217	Chapletown	GB	Europe/London	3590433799317662428
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	8630330696303482105
6.95194	121.96361	Recodo	PH	Asia/Manila	359043379931766023
41.14676	-73.49484	New Canaan	US	America/New_York	863033069630348602
55.82737	-4.0573	Viewpark	GB	Europe/London	359043379931766312
46.32313	-0.45877	Niort	FR	Europe/Paris	8630330696303481933
40.34912	-111.90466	Saratoga Springs	US	America/Denver	8630330696303481701
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	8630330696303481321
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	8630330696303481198
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317661487
-31.95224	115.8614	Perth	AU	Australia/Perth	3590433799317661917
47.30997	8.52462	Adliswil	CH	Europe/Zurich	863033069630348859
41.6764	-91.58045	Coralville	US	America/Chicago	3590433799317661628
36	139.55722	Okegawa	JP	Asia/Tokyo	3590433799317662022
47.76232	-122.2054	Bothell	US	America/Los_Angeles	8630330696303482139
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	3590433799317661065
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303481107
48.52961	12.16179	Landshut	DE	Europe/Berlin	8630330696303482188
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	8630330696303482048
42.8139	-1.64295	Segundo Ensanche	ES	Europe/Madrid	3590433799317661271
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317661032
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	359043379931766049
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766759
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	8630330696303481255
37.49223	15.07041	Catania	IT	Europe/Rome	8630330696303481925
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303481164
51.42708	-0.91979	Lower Earley	GB	Europe/London	863033069630348156
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	359043379931766320
39.08367	-84.50855	Covington	US	America/New_York	3590433799317661453
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	359043379931766122
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	359043379931766379
43.61058	1.33467	Colomiers	FR	Europe/Paris	863033069630348719
55.85	37.56667	Likhobory	RU	Europe/Moscow	3590433799317661297
18.00747	-76.78319	New Kingston	JM	America/Jamaica	8630330696303482410
55.25	24.75	Ukmerge	LT	Europe/Vilnius	863033069630348990
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317661784
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	8630330696303482113
-32.05251	115.88782	Willetton	AU	Australia/Perth	359043379931766866
40.72586	8.55552	Sassari	IT	Europe/Rome	863033069630348750
41.27621	-72.86843	East Haven	US	America/New_York	863033069630348834
41.80753	-87.65644	New City	US	America/Chicago	359043379931766940
50.75767	-1.5443	Lymington	GB	Europe/London	8630330696303481495
57.97472	33.2525	Valday	RU	Europe/Moscow	359043379931766049
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	863033069630348446
21.34222	71.30633	Kundla	IN	Asia/Kolkata	8630330696303482493
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	863033069630348743
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481198
48.8449	17.22635	Skalica	SK	Europe/Bratislava	359043379931766791
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	8630330696303481636
14.8361	120.97844	Guyong	PH	Asia/Manila	8630330696303481545
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	863033069630348727
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317661941
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303481008
43.35071	46.10925	Gudermes	RU	Europe/Moscow	3590433799317662196
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	8630330696303481503
51.65	-0.2	Barnet	GB	Europe/London	3590433799317661370
-8.28333	-35.03333	Cabo	BR	America/Recife	359043379931766288
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	8630330696303481362
8.88988	-79.62603	Veracruz	PA	America/Panama	8630330696303481578
25.6439	77.9129	Narwar	IN	Asia/Kolkata	863033069630348461
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	8630330696303482345
3.02013	30.91105	Arua	UG	Africa/Kampala	3590433799317661107
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	863033069630348347
49.88307	-119.48568	Kelowna	CA	America/Vancouver	359043379931766189
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	8630330696303481115
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	359043379931766445
-20.87306	-48.29694	Viradouro	BR	America/Sao_Paulo	8630330696303481081
45.78071	12.84052	Portogruaro	IT	Europe/Rome	3590433799317661727
3.51667	11.5	Mbalmayo	CM	Africa/Douala	863033069630348446
40.72586	8.55552	Sassari	IT	Europe/Rome	8630330696303482469
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	359043379931766528
34.77453	-96.67834	Ada	US	America/Chicago	863033069630348131
36.20389	127.08472	Nonsan	KR	Asia/Seoul	863033069630348768
3.31332	117.59152	Tarakan	ID	Asia/Makassar	863033069630348990
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303482352
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317662139
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	3590433799317662147
