ts	imei	mwra	c.android.youtube	c.katana	c.dogalize	c.android.chrome	c.android.gm	c.UCMobile.x86	c.raider	c.android.vending	c.updateassist	c.UCMobile.intl
2018-05-10 10:31:00	3590433799317661826	1.00000	14.34260	14.90947	8.05309	9.00418	9.23345	4.44885	27.85904	32.76928	2.25596	28.71102
2018-05-10 10:32:00	863033069630348537	1.00000	16.28904	12.44776	8.80688	17.09766	12.17319	8.67078	47.94191	95.99109	98.16000	95.43539
2018-05-10 10:33:00	863033069630348123	1.00000	17.31883	13.47781	11.36417	13.94533	13.74119	45.44284	36.32504	16.42723	58.11980	78.85624
2018-05-10 10:34:00	3590433799317662246	0.00000	15.32159	8.85232	14.33675	10.31594	9.41617	34.27853	57.53315	35.27481	89.47341	35.13961
2018-05-10 10:35:00	8630330696303481545	1.00000	19.39807	13.95244	11.57523	5.66565	8.87211	46.57691	68.14401	3.52544	24.98415	1.82348
2018-05-10 10:36:00	3590433799317661511	1.00000	13.50855	12.85678	11.80122	14.28021	14.39979	20.43271	53.61731	15.41144	59.28271	17.84981
2018-05-10 10:37:00	863033069630348750	1.00000	13.18533	14.73080	13.32542	13.00415	11.03489	70.02043	25.92778	77.42206	42.41599	57.64717
2018-05-10 10:38:00	8630330696303481701	1.00000	16.46996	21.54164	7.62273	17.47566	12.53168	64.54411	43.26643	21.58105	70.67319	65.68014
2018-05-10 10:39:00	3590433799317661297	0.00000	10.71650	13.93129	8.22734	12.82001	15.10307	52.33520	28.43079	83.67068	6.50389	27.55946
2018-05-10 10:40:00	3590433799317662477	1.00000	14.82164	16.08335	7.27643	14.39026	14.81574	83.07450	50.44235	89.68454	85.39911	45.87465
2018-05-10 10:41:00	3590433799317661057	1.00000	17.60517	13.81121	8.34143	10.53648	10.08201	2.75292	79.96376	27.52623	13.73020	34.02814
2018-05-10 10:42:00	3590433799317661719	1.00000	17.43762	19.54079	12.09313	15.85368	13.22452	20.45392	24.77724	35.54929	75.89775	38.15437
2018-05-10 10:43:00	3590433799317661271	1.00000	15.65731	18.59185	13.97167	18.17262	15.02536	88.81189	18.71437	72.16691	53.85632	20.36531
2018-05-10 10:44:00	8630330696303481198	0.00000	9.76700	11.53640	19.02897	15.49520	11.65192	88.55131	83.87141	16.88406	4.26051	84.70136
2018-05-10 10:45:00	359043379931766940	1.00000	16.60577	18.49746	11.71744	19.84170	10.84851	94.72967	37.17600	34.45103	88.01860	67.71007
2018-05-10 10:46:00	359043379931766353	0.00000	18.13955	9.98893	12.39127	13.75172	13.55955	78.87303	88.29364	5.74916	89.98376	24.56446
2018-05-10 10:47:00	8630330696303482246	1.00000	13.96281	12.88639	5.75857	11.79146	10.17278	74.84310	21.66765	3.05033	96.48894	80.78816
2018-05-10 10:48:00	359043379931766494	0.00000	12.90463	5.41021	9.39603	9.75597	8.42556	75.74837	33.21064	45.59985	67.58793	88.23282
2018-05-10 10:49:00	359043379931766452	0.00000	13.65984	9.58229	11.22072	7.42427	11.79895	53.07887	65.38641	84.35691	63.67615	92.30289
2018-05-10 10:50:00	8630330696303481081	1.00000	12.83567	15.32831	10.78467	10.32447	12.22543	72.76081	4.60404	1.40789	60.28098	32.73507
2018-05-10 10:51:00	359043379931766601	0.00000	12.45536	11.93115	14.00531	13.21379	9.36368	57.61876	43.03393	90.84303	89.80477	99.41354
2018-05-10 10:52:00	3590433799317662238	1.00000	18.88332	16.12874	11.13968	16.81605	11.57165	79.73255	5.52820	53.09541	98.62687	46.16153
2018-05-10 10:53:00	863033069630348941	1.00000	17.43703	10.97033	14.76572	14.67152	13.85727	68.20624	65.15246	78.89350	65.30969	42.90693
2018-05-10 10:54:00	863033069630348206	0.00000	16.44356	14.27134	11.58561	11.77727	13.96031	17.17325	23.91404	99.52971	49.05220	57.72117
2018-05-10 10:55:00	359043379931766122	1.00000	13.82431	14.82758	14.61486	14.19220	13.97014	17.99667	25.76633	77.93485	91.85718	39.51654
2018-05-10 10:56:00	863033069630348529	0.00000	14.61233	6.83637	12.37051	11.52239	13.85653	1.36224	1.40858	91.78384	0.37133	91.20446
2018-05-10 10:57:00	863033069630348263	1.00000	15.59320	13.64498	5.79783	11.13364	10.64524	21.86016	79.76374	99.52274	9.05822	65.42385
2018-05-10 10:58:00	359043379931766932	1.00000	16.42172	16.83531	11.56983	10.61572	9.85333	50.82604	91.70018	93.98434	39.75702	12.12959
2018-05-10 10:59:00	3590433799317662022	1.00000	15.21718	13.13718	10.69114	14.33644	13.53481	90.10604	43.08436	47.32849	60.32326	11.47086
2018-05-10 11:00:00	863033069630348347	1.00000	19.11346	11.56066	10.13021	15.88604	13.09401	83.28998	21.67075	83.15124	78.29009	14.15839
2018-05-10 11:01:00	3590433799317661917	1.00000	13.34149	12.36601	8.17158	12.54638	9.47970	67.31448	53.95171	5.49803	26.88229	31.94602
2018-05-10 11:02:00	359043379931766999	1.00000	14.04323	12.84132	7.91000	8.63468	12.49058	39.79869	30.88080	90.43645	77.94395	26.36878
2018-05-10 11:03:00	359043379931766056	0.00000	14.55052	7.47848	11.67770	10.83389	12.95205	60.47867	47.26418	21.09061	62.53473	34.59490
2018-05-10 11:04:00	359043379931766718	1.00000	16.08841	11.64717	8.45035	12.73655	13.58940	96.58517	87.51476	55.54777	30.67720	14.93409
2018-05-10 11:05:00	359043379931766288	1.00000	12.65521	11.06017	7.96268	7.45893	10.13864	16.21735	80.85453	85.84343	79.71525	3.78122
2018-05-10 11:06:00	863033069630348305	1.00000	15.79578	16.87209	12.59698	9.57096	4.74998	97.84492	61.87542	20.16085	73.32320	99.51303
2018-05-10 11:07:00	3590433799317662485	1.00000	14.84298	16.60451	7.01651	12.78013	15.58679	48.51543	92.35160	35.67252	67.14516	16.81305
2018-05-10 11:08:00	3590433799317662352	1.00000	11.83619	17.29037	14.71443	16.45125	15.92222	85.48323	93.67775	62.28099	61.11652	94.82812
2018-05-10 11:09:00	359043379931766833	0.00000	13.45279	10.98489	13.05782	9.40940	13.02490	31.37200	17.16522	40.35985	73.98518	4.04760
2018-05-10 11:10:00	8630330696303481974	1.00000	10.36515	14.04564	10.53154	12.34607	16.80391	69.14465	34.14784	45.18669	4.33180	49.56190
2018-05-10 11:11:00	8630330696303481412	1.00000	16.67445	12.28780	14.71709	9.96065	14.40038	2.43677	24.16537	25.03848	25.53779	73.54503
2018-05-10 11:12:00	8630330696303481305	0.00000	13.78567	17.29760	17.74552	13.12929	10.45351	21.76033	45.94790	30.14357	7.40325	27.51665
2018-05-10 11:13:00	863033069630348875	1.00000	15.92618	12.90762	12.10046	11.24352	11.00473	81.63716	67.09239	86.20557	91.23920	13.59052
2018-05-10 11:14:00	3590433799317661834	0.00000	13.60508	11.38013	11.53102	10.85388	14.67610	59.47183	32.12608	71.48916	99.87989	20.88217
2018-05-10 11:15:00	3590433799317662188	1.00000	10.42723	14.77242	9.20632	10.68998	14.16881	55.29376	54.67165	14.71377	79.13244	65.86482
2018-05-10 11:16:00	359043379931766981	0.00000	10.74010	6.24480	11.98118	9.05514	11.82190	64.56963	23.50973	36.58694	62.83460	42.77039
2018-05-10 11:17:00	863033069630348677	0.00000	13.56426	13.05775	16.39953	14.26186	9.42918	61.84631	3.56038	75.51375	34.61933	19.34162
2018-05-10 11:18:00	3590433799317661503	0.00000	12.94644	12.58059	7.62179	12.84329	10.01792	46.83949	33.29026	95.56147	81.30165	89.93504
2018-05-10 11:19:00	8630330696303482295	1.00000	16.27749	18.54426	9.87254	14.85447	15.69486	7.59755	32.50355	95.13332	30.98048	95.60677
2018-05-10 11:20:00	359043379931766890	1.00000	14.61082	14.86237	10.10166	12.02794	8.83979	34.81966	21.20380	4.89074	78.80582	28.24355
2018-05-10 11:21:00	359043379931766759	0.00000	13.79947	7.73549	13.69569	10.38162	8.91940	41.10079	31.64702	87.80265	58.86409	24.65859
2018-05-10 11:22:00	8630330696303481875	0.00000	11.84120	14.94125	16.41275	14.91586	11.34324	51.65669	33.17599	73.68958	98.65013	49.35489
2018-05-10 11:23:00	8630330696303481222	0.00000	15.41912	10.73164	8.46545	13.29523	14.52691	1.68347	80.58133	45.59139	96.77315	29.02317
2018-05-10 11:24:00	8630330696303482006	0.00000	13.50365	8.02463	9.86973	8.51897	15.40279	66.65115	5.08977	78.47145	37.37360	90.43039
2018-05-10 11:25:00	359043379931766437	0.00000	15.83682	12.90838	11.41121	12.11510	14.09793	21.66647	25.82576	48.59398	22.21579	64.29367
2018-05-10 11:26:00	3590433799317661941	0.00000	13.45938	5.46583	12.06087	8.12340	13.09704	10.84554	1.98524	68.83323	83.37019	13.89387
2018-05-10 11:27:00	359043379931766445	1.00000	17.06223	13.48704	10.89505	16.20766	12.68302	79.10111	44.97695	46.58577	23.34751	3.46608
2018-05-10 11:28:00	8630330696303481412	1.00000	12.12249	15.01433	7.57948	11.30664	8.51150	45.47762	81.00097	35.99654	13.85941	64.66113
2018-05-10 11:29:00	8630330696303481685	1.00000	15.08297	13.73132	9.85230	11.88144	15.54565	70.45898	38.49329	47.37981	55.18234	70.06625
2018-05-10 11:30:00	3590433799317661115	1.00000	14.56993	14.58396	10.31752	11.41595	11.69207	8.70251	96.90528	96.68965	8.75170	42.67656
2018-05-10 11:31:00	8630330696303482428	1.00000	15.54836	11.13243	11.75726	15.61379	12.35952	27.92273	25.90589	59.01052	62.61430	49.52918
2018-05-10 11:32:00	3590433799317661503	0.00000	16.05501	13.56328	17.20050	13.37110	12.47260	4.02760	40.46046	1.86082	4.23065	17.95979
2018-05-10 11:33:00	8630330696303481925	1.00000	14.43238	13.31270	10.98346	7.76966	12.36759	43.38975	13.18010	97.89429	69.95569	17.41823
2018-05-10 11:34:00	8630330696303481479	1.00000	13.85780	13.93419	13.56371	16.63606	16.27203	5.50890	70.29387	98.39250	42.38055	73.96867
2018-05-10 11:35:00	8630330696303481628	0.00000	13.90569	8.23536	12.53307	10.47050	13.72310	16.98735	59.20844	14.50437	90.77166	72.24127
2018-05-10 11:36:00	3590433799317661727	1.00000	13.23607	15.97491	12.84557	16.60940	15.46093	78.26532	85.15837	24.83576	88.90477	78.79744
2018-05-10 11:37:00	3590433799317661453	0.00000	16.70308	10.77140	8.57840	9.72489	13.38101	93.23486	72.57240	61.09048	61.06846	99.81570
2018-05-10 11:38:00	8630330696303481214	0.00000	14.69240	9.56102	12.24873	8.35321	14.65366	88.29084	23.28122	8.71179	93.42004	41.62142
2018-05-10 11:39:00	863033069630348834	1.00000	14.41453	13.47336	10.94734	13.16154	8.97998	70.74600	75.62616	63.75262	87.33563	57.13890
2018-05-10 11:40:00	359043379931766171	1.00000	15.30814	11.91854	11.24905	13.39129	14.95147	32.07918	70.93259	73.15612	75.11302	45.99688
2018-05-10 11:41:00	8630330696303481065	0.00000	19.08027	14.82007	17.38525	14.12002	7.75537	0.66808	8.49277	23.78383	39.97660	96.74647
2018-05-10 11:42:00	3590433799317662006	1.00000	13.25949	16.22643	9.77777	10.54144	6.28643	2.78639	92.71006	18.46758	46.81597	58.83106
2018-05-10 11:43:00	3590433799317662204	1.00000	14.65915	15.49554	11.49811	13.92081	12.03783	21.44778	61.70955	22.07506	86.62043	89.87830
2018-05-10 11:44:00	359043379931766411	1.00000	16.19402	12.79862	13.62009	10.05164	9.79215	52.82004	28.91270	66.12542	14.21605	48.66777
2018-05-10 11:45:00	3590433799317661586	1.00000	14.29179	16.81639	10.48865	15.18339	13.84396	49.78545	26.86522	18.22214	24.20894	68.03542
2018-05-10 11:46:00	863033069630348396	1.00000	16.54871	10.27815	14.45492	7.65719	14.69764	91.69657	45.26713	25.67188	87.94795	49.18305
2018-05-10 11:47:00	863033069630348792	0.00000	13.59023	8.03632	12.30989	6.51605	13.17391	67.49267	64.30066	21.47835	91.92079	66.45057
2018-05-10 11:48:00	3590433799317661206	1.00000	14.49256	11.29268	12.26897	12.53107	11.50553	74.44091	62.75836	14.97655	70.45005	38.29387
2018-05-10 11:49:00	3590433799317661537	1.00000	13.26283	14.45731	11.97263	11.41640	16.57899	69.52954	38.15707	25.95716	33.41979	68.50466
2018-05-10 11:50:00	8630330696303481925	1.00000	14.01287	14.70932	11.35288	16.88937	14.73807	42.41838	47.53460	98.12534	73.47176	30.48258
2018-05-10 11:51:00	359043379931766551	0.00000	13.90991	15.17560	8.82252	9.05201	7.10063	17.55201	82.82988	57.00222	75.64379	43.47763
2018-05-10 11:52:00	863033069630348065	1.00000	12.94514	13.35149	11.14695	15.01813	13.00953	74.54611	89.07430	99.43162	29.30081	72.09693
2018-05-10 11:53:00	3590433799317661297	1.00000	15.15963	16.95715	13.32704	9.28843	12.34448	52.77071	60.41732	14.85185	98.52586	31.50611
2018-05-10 11:54:00	3590433799317662246	1.00000	14.21807	14.37926	12.21725	18.01499	12.67449	84.63800	23.29505	25.79126	8.71440	58.84623
2018-05-10 11:55:00	3590433799317661388	0.00000	12.63586	12.36198	13.72935	9.11588	10.38181	87.54312	97.88804	83.65928	23.75951	12.44694
2018-05-10 11:56:00	863033069630348966	0.00000	12.68721	13.46577	13.49851	9.24768	11.91241	36.29882	74.68196	84.77910	13.40628	46.42099
2018-05-10 11:57:00	863033069630348081	0.00000	14.70054	11.47474	11.19465	8.43915	14.83982	53.96426	4.49086	13.25372	73.06709	39.00506
2018-05-10 11:58:00	3590433799317661172	1.00000	11.77618	14.31466	5.89080	12.38139	8.92108	38.98351	45.73402	43.81686	4.74035	52.61303
2018-05-10 11:59:00	8630330696303481123	1.00000	15.07816	12.71198	12.91584	9.08212	14.06930	36.79155	82.83086	90.75606	75.32496	78.88266
2018-05-10 12:00:00	8630330696303482063	1.00000	16.12974	11.87089	10.44640	14.04183	13.61886	2.39361	42.77131	24.26179	91.57289	63.06505
2018-05-10 12:01:00	8630330696303481560	1.00000	16.08027	12.50888	6.34823	10.66016	14.49370	31.40051	85.34087	10.54911	41.72329	2.67848
2018-05-10 12:02:00	863033069630348909	1.00000	13.13823	14.88382	6.85964	10.72069	16.72547	74.17098	81.73019	25.41838	40.62131	6.19429
2018-05-10 12:03:00	8630330696303482014	1.00000	12.76230	14.60041	12.03853	15.72151	14.78401	60.32565	10.01162	84.17226	13.18853	83.57063
2018-05-10 12:04:00	8630330696303482246	0.00000	12.96580	9.59446	11.49691	8.34581	12.58872	48.93942	1.71881	5.36809	53.32588	75.61478
2018-05-10 12:05:00	8630330696303481974	0.00000	14.35827	13.52707	9.68158	11.29025	14.09524	59.43703	2.27369	88.02998	39.13516	59.80649
2018-05-10 12:06:00	8630330696303482253	1.00000	14.05135	15.20243	6.40526	12.86920	14.28856	20.40370	55.87199	49.43981	42.63717	38.71735
2018-05-10 12:07:00	3590433799317661719	0.00000	13.00487	8.90424	9.68984	9.47234	13.26566	62.73718	93.86743	74.23887	71.89102	29.41383
2018-05-10 12:08:00	359043379931766296	1.00000	16.09320	14.92217	11.97908	10.89373	12.68811	94.77134	35.33335	99.66091	18.30911	40.36350
2018-05-10 12:09:00	3590433799317662360	0.00000	13.51154	12.70508	12.17789	15.89653	13.58732	82.42755	80.49871	27.93161	99.29122	60.10399
2018-05-10 12:10:00	3590433799317661370	1.00000	13.25555	15.79786	6.86391	9.71898	6.22168	75.46009	9.07142	21.65471	32.35604	37.88895
2018-05-10 12:11:00	863033069630348602	1.00000	16.33859	15.14622	10.75681	15.63113	13.95236	53.63864	4.22760	65.73496	85.24765	35.19847
2018-05-10 12:12:00	359043379931766734	0.00000	15.99688	10.04539	12.63983	9.00392	10.09947	18.15905	38.86908	41.05807	87.06959	86.95171
2018-05-10 12:13:00	3590433799317661628	0.00000	14.66485	9.28563	9.91246	8.35450	15.78289	89.59309	30.11748	78.49382	38.20697	33.80060
2018-05-10 12:14:00	3590433799317661669	1.00000	12.12918	13.47181	4.82788	11.87571	13.33779	74.97404	52.17016	70.85847	59.29012	60.23056
2018-05-10 12:15:00	8630330696303481669	1.00000	13.73000	12.22643	13.18353	11.09863	16.96063	41.14008	46.20131	88.26354	9.38195	38.65721
2018-05-10 12:16:00	8630330696303481842	1.00000	11.19458	15.82843	8.83934	12.38747	6.53955	77.28385	13.60084	58.52663	26.98542	81.88006
2018-05-10 12:17:00	8630330696303481867	1.00000	12.00008	15.99904	13.80157	15.52101	17.25649	81.90523	81.01894	80.38741	66.94523	6.28531
2018-05-10 12:18:00	3590433799317661073	0.00000	17.16238	14.60305	16.71740	9.95772	11.70771	90.50698	81.54427	33.61658	91.01763	18.07963
2018-05-10 12:19:00	359043379931766676	1.00000	15.24951	12.45372	12.44057	13.63554	14.52003	94.67370	31.57071	53.06451	42.33736	1.90326
2018-05-10 12:20:00	8630330696303482410	1.00000	12.37811	16.45850	11.59660	6.67136	10.67261	1.15512	56.41302	43.37321	82.54898	49.52772
2018-05-10 12:21:00	3590433799317661578	0.00000	14.16076	11.43648	15.26231	9.95350	12.14926	44.27587	3.36374	24.29586	12.59607	76.47615
2018-05-10 12:22:00	359043379931766460	1.00000	13.51669	15.49027	13.30143	16.07449	15.12191	54.12400	6.01414	39.77125	53.60926	42.88567
2018-05-10 12:23:00	863033069630348289	1.00000	11.84261	13.51380	11.20429	12.76871	14.15792	52.19385	43.67337	69.51392	60.53732	72.63220
2018-05-10 12:24:00	359043379931766304	0.00000	16.72641	10.31931	11.56052	8.65963	13.86938	83.47718	76.56864	3.72097	16.55508	65.33490
2018-05-10 12:25:00	3590433799317661651	0.00000	13.35294	15.06063	7.45645	10.43454	13.16347	32.56838	78.70496	81.53300	89.49502	42.88736
2018-05-10 12:26:00	359043379931766312	1.00000	12.90190	14.33633	9.76980	13.21285	9.30619	83.15751	22.75693	66.60016	93.12459	31.21561
2018-05-10 12:27:00	8630330696303481156	1.00000	10.22378	13.57047	8.64268	7.69898	7.28328	9.33203	81.24733	2.50035	81.18964	15.81958
2018-05-10 12:28:00	3590433799317661941	1.00000	16.63131	14.77856	6.39985	12.87087	13.46541	15.20434	64.39621	46.37552	44.74299	53.10423
2018-05-10 12:29:00	3590433799317661149	1.00000	15.84139	15.02484	11.47002	8.75226	10.73596	17.22184	65.72340	0.71783	37.36771	76.67278
2018-05-10 12:30:00	3590433799317662170	1.00000	10.57977	14.50941	9.10368	6.51384	10.27110	43.20040	27.20194	7.85063	99.15688	8.32700
2018-05-10 12:31:00	359043379931766734	0.00000	12.48128	9.97521	11.94567	8.31398	15.34238	41.76286	58.97083	77.79016	76.23940	66.69911
2018-05-10 12:32:00	3590433799317662204	0.00000	9.88678	12.56484	17.37290	13.92288	13.26458	4.92712	58.97997	12.50599	20.66336	83.86980
2018-05-10 12:33:00	8630330696303482170	0.00000	12.98911	9.48655	7.70345	10.09853	13.63659	99.18845	11.55794	85.42369	73.40852	41.81101
2018-05-10 12:34:00	8630330696303482253	1.00000	16.36370	13.36596	9.29269	12.86593	14.95787	7.02540	25.61421	42.73923	61.69768	39.54144
2018-05-10 12:35:00	3590433799317661370	1.00000	14.63972	15.55359	6.57722	8.62116	9.08472	17.23038	90.52794	68.68320	15.28926	43.78814
2018-05-10 12:36:00	863033069630348941	0.00000	15.51667	10.54401	12.39098	8.11745	13.41737	9.07392	20.71805	30.61526	57.64920	25.59532
2018-05-10 12:37:00	359043379931766775	1.00000	13.44332	14.14015	7.89958	5.71884	6.93948	33.19012	6.21495	15.10231	88.70424	93.19021
2018-05-10 12:38:00	359043379931766296	0.00000	15.14126	9.96861	9.25331	9.20349	14.28364	35.83179	20.13706	94.02409	94.36657	12.35883
2018-05-10 12:39:00	8630330696303481834	0.00000	11.84499	11.68818	13.45120	10.16363	11.62003	34.56435	27.67927	62.65440	75.40375	69.87028
2018-05-10 12:40:00	863033069630348479	1.00000	13.48788	11.52244	10.61297	10.61253	15.47432	49.20944	12.13046	59.91989	87.21580	7.08130
2018-05-10 12:41:00	3590433799317662410	1.00000	18.38714	12.77959	9.17862	11.69718	14.89814	7.11608	44.74610	44.26766	18.56832	55.49067
2018-05-10 12:42:00	863033069630348537	1.00000	13.68297	17.69119	13.65366	7.74717	8.15943	58.77093	57.88892	47.88675	86.60423	20.49847
2018-05-10 12:43:00	359043379931766825	1.00000	12.37381	14.98120	12.30184	11.98236	10.13945	79.60296	56.66572	13.58756	11.65198	79.03236
2018-05-10 12:44:00	3590433799317662097	0.00000	16.46909	10.54810	5.89064	11.63796	14.52314	47.31882	18.31837	99.99791	80.27083	20.50202
2018-05-10 12:45:00	8630330696303481966	1.00000	12.57175	17.93149	6.49876	13.75156	11.72592	85.56919	50.90629	97.42038	81.95012	3.95880
2018-05-10 12:46:00	359043379931766916	1.00000	13.82542	17.17181	11.80824	11.32970	12.32693	15.72606	46.24579	95.54394	18.30613	22.17709
2018-05-10 12:47:00	359043379931766031	0.00000	12.48374	7.03504	10.31332	8.54149	10.65654	5.19404	92.31806	71.84912	14.46494	34.77575
2018-05-10 12:48:00	8630330696303481743	1.00000	12.73920	9.39125	10.35286	12.98607	13.87195	29.18349	98.94233	37.03594	43.55312	31.92754
2018-05-10 12:49:00	8630330696303481891	1.00000	15.57572	12.69283	11.22518	14.61280	13.91746	53.82608	66.02292	34.01422	44.47376	26.50573
2018-05-10 12:50:00	359043379931766106	1.00000	12.90725	14.28152	11.72838	12.11332	12.98052	1.27616	14.33865	41.40289	0.23269	17.79990
2018-05-10 12:51:00	8630330696303482378	1.00000	15.38550	10.67095	11.02052	9.26887	15.49731	73.61267	16.94442	25.41293	62.45727	47.81402
2018-05-10 12:52:00	3590433799317662295	1.00000	17.77117	13.90647	10.18653	11.71401	11.44445	68.56073	61.37805	98.37756	90.27918	98.08566
2018-05-10 12:53:00	863033069630348933	0.00000	15.65843	9.32754	11.37256	10.42337	12.99510	78.07444	19.61309	95.71195	75.25929	59.52870
2018-05-10 12:54:00	359043379931766973	0.00000	13.97980	9.89798	13.30010	7.98926	12.28820	59.97964	66.45549	91.96835	60.66525	60.53298
2018-05-10 12:55:00	359043379931766718	1.00000	17.54507	13.47331	11.09539	17.85699	13.57880	53.19941	25.36461	77.73270	31.01503	52.00426
2018-05-10 12:56:00	3590433799317662204	1.00000	14.84476	15.32243	12.17196	15.28738	15.26416	34.89822	58.56874	92.51842	49.01743	52.65278
2018-05-10 12:57:00	3590433799317661081	0.00000	14.27898	10.06126	14.00457	12.64061	9.37006	56.97314	22.40235	1.40532	25.58575	68.51720
2018-05-10 12:58:00	8630330696303481248	1.00000	14.66849	15.21616	13.39432	14.01013	16.03282	39.40013	46.00107	68.93103	84.59667	31.30329
2018-05-10 12:59:00	3590433799317661859	1.00000	12.90410	14.67670	10.39577	13.61715	14.43442	58.57504	75.68081	81.88291	47.79816	90.67899
2018-05-10 13:00:00	863033069630348487	1.00000	13.70867	12.93226	13.78879	16.25972	15.61458	44.80520	70.12617	47.78644	50.07468	86.08693
2018-05-10 13:01:00	863033069630348669	1.00000	10.80323	15.71486	6.76988	9.40843	9.29673	83.53442	6.98785	89.42596	35.46499	18.85051
2018-05-10 13:02:00	8630330696303481719	1.00000	12.72813	12.59183	14.26449	14.70727	15.48185	10.47886	13.35965	35.17794	73.74022	70.09095
2018-05-10 13:03:00	8630330696303481552	1.00000	14.39991	14.13221	8.49850	10.97286	14.69258	13.74924	76.31990	49.57190	85.94438	80.31750
2018-05-10 13:04:00	3590433799317661586	0.00000	18.03524	11.12872	11.57696	5.42523	9.48725	3.15079	46.74522	19.93351	88.96101	13.57450
2018-05-10 13:05:00	8630330696303481792	0.00000	18.19994	15.79332	12.36141	14.18613	13.93319	5.77280	1.15724	27.42591	96.77402	93.24085
2018-05-10 13:06:00	863033069630348917	1.00000	14.57996	16.69213	9.65446	7.24473	9.15208	98.73032	93.09300	34.63750	73.71745	46.55054
2018-05-10 13:07:00	863033069630348776	1.00000	15.33840	12.48040	10.13982	12.68621	14.21092	88.19167	44.90162	2.78866	15.53557	4.76790
2018-05-10 13:08:00	359043379931766924	0.00000	12.59181	8.72722	16.79030	12.47029	11.39061	51.19482	67.75651	57.60345	86.50582	47.98622
2018-05-10 13:09:00	8630330696303481065	1.00000	13.89008	19.23038	9.85161	14.64435	15.85581	34.87479	28.76905	34.11748	61.79550	18.30766
2018-05-10 13:10:00	863033069630348016	0.00000	14.86661	8.86358	8.54965	10.57844	15.34539	30.47311	12.05234	82.81392	91.70456	79.05881
2018-05-10 13:11:00	8630330696303482485	1.00000	12.46407	14.45384	9.44876	9.43207	9.67200	54.23911	24.82678	75.50914	55.64520	45.62927
2018-05-10 13:12:00	3590433799317661594	1.00000	13.88284	5.54562	9.05509	6.87587	11.56288	59.24915	14.12947	86.29837	29.58928	19.43103
2018-05-10 13:13:00	359043379931766502	1.00000	15.77016	15.09443	9.63623	10.12896	10.38562	68.63119	42.05635	32.10957	21.19849	1.58504
2018-05-10 13:14:00	8630330696303482428	1.00000	17.09042	13.55740	9.06915	15.80785	14.21066	22.95529	23.40957	86.34559	89.28744	50.25096
2018-05-10 13:15:00	3590433799317661719	1.00000	13.41774	13.05516	10.09112	12.43209	9.47390	28.39048	14.24664	54.19851	42.43358	62.44889
2018-05-10 13:16:00	359043379931766221	1.00000	10.11988	17.38238	10.94837	5.27813	7.04245	36.07614	35.04580	43.13487	29.91615	23.89779
2018-05-10 13:17:00	8630330696303482352	0.00000	13.54737	13.95795	18.22485	15.57850	8.60330	28.49502	22.60865	55.03046	75.94161	82.52881
2018-05-10 13:18:00	8630330696303481768	1.00000	9.04953	8.78118	14.77335	12.35463	12.26521	5.80018	16.77097	6.36952	96.07609	6.16341
2018-05-10 13:19:00	863033069630348313	1.00000	12.96955	12.74135	8.22151	11.60431	10.34633	81.40649	98.57916	62.85106	99.32585	79.33818
2018-05-10 13:20:00	863033069630348255	1.00000	17.86371	12.65245	7.31060	17.72674	13.73058	49.71438	37.37412	24.19523	14.83204	53.28466
2018-05-10 13:21:00	359043379931766312	1.00000	14.88767	10.14248	9.41306	10.30837	15.83585	6.95952	40.65956	83.11252	1.99125	48.29806
2018-05-10 13:22:00	3590433799317661743	1.00000	12.89353	15.28019	11.81850	13.95927	14.56327	54.74958	51.62235	75.57213	51.06810	75.25827
2018-05-10 13:23:00	3590433799317661743	1.00000	19.15094	13.04922	10.47843	14.34316	12.75462	24.67171	50.02551	64.41776	22.60030	60.44239
2018-05-10 13:24:00	863033069630348917	0.00000	14.13307	9.07349	8.60132	11.86736	13.99295	33.33826	83.95824	26.17933	84.38461	91.93798
2018-05-10 13:25:00	8630330696303481057	1.00000	10.71544	9.73081	12.68848	14.61668	15.15183	34.16079	65.51271	91.03998	21.63620	11.23161
2018-05-10 13:26:00	3590433799317662071	0.00000	13.15389	15.02638	9.98930	6.10957	11.32440	41.77666	52.03745	34.48120	80.43887	1.15850
2018-05-10 13:27:00	3590433799317662451	0.00000	14.69089	10.33058	13.91274	11.61228	10.90688	1.16747	73.49379	16.53855	15.07051	77.74340
2018-05-10 13:28:00	3590433799317661222	1.00000	15.40543	14.04862	6.45974	12.02167	14.02870	74.48810	0.79687	46.00031	69.90674	5.33002
2018-05-10 13:29:00	3590433799317661917	0.00000	13.09310	4.88721	10.36127	7.41279	14.59630	40.29503	98.18548	21.43636	27.57603	78.29593
2018-05-10 13:30:00	3590433799317661651	0.00000	15.57451	9.86310	17.12568	14.35942	10.48635	88.31383	36.65481	34.18358	65.14652	21.96193
2018-05-10 13:31:00	3590433799317661776	1.00000	14.79637	14.07077	12.11810	11.90552	8.09522	39.59789	91.28350	31.35826	10.08635	57.09955
2018-05-10 13:32:00	8630330696303481487	0.00000	13.71093	8.87784	12.12428	12.01100	8.32611	36.93367	45.62009	87.81738	3.34836	32.60102
2018-05-10 13:33:00	3590433799317661982	1.00000	13.72447	17.15832	7.08273	6.48389	6.53862	68.22336	47.28646	30.68618	37.73519	52.97546
2018-05-10 13:34:00	863033069630348420	1.00000	15.86081	15.47353	12.03598	12.59539	13.69324	89.23167	65.17527	82.11782	55.79052	30.95989
